SeniorCitizen,tenure,MonthlyCharges,TotalCharges,TenureMonthlyRatio,AvgRevenuePerMonth,TotalServices,HighRiskCustomer,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes,tenure_group
0,1,49.3,49.3,0.019880715705765408,24.65,2,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,1
0,56,107.25,6033.3,0.5173210161662818,105.84736842105264,5,0,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,False,4
0,3,23.6,89.05,0.12195121951219512,22.2625,1,1,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,1
0,7,69.7,516.15,0.099009900990099,64.51875,4,0,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,1
0,59,99.5,5861.75,0.5870646766169154,97.69583333333334,4,0,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False,False,False,4
0,7,64.3,445.95,0.10719754977029097,55.74375,4,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,1
0,71,70.85,4973.4,0.9881697981906751,69.07499999999999,5,0,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,4
0,15,101.9,1667.25,0.14577259475218657,104.203125,5,0,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False,False,2
0,71,73.5,5357.75,0.9530201342281879,74.41319444444444,5,0,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,4
0,35,100.25,3527.6,0.345679012345679,97.98888888888888,4,1,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,3
0,11,40.4,422.6,0.26570048309178745,35.21666666666667,3,0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,1
0,60,19.25,1103.25,2.962962962962963,18.08606557377049,1,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False,4
1,47,59.6,2754.0,0.7755775577557755,57.375,3,0,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,3
0,11,64.9,697.25,0.16691957511380878,58.104166666666664,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,1
0,56,100.3,5614.45,0.5528134254689042,98.49912280701754,4,0,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,4
1,28,110.85,3204.4,0.25033527045149756,110.49655172413793,6,1,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,3
0,61,81.05,4747.65,0.7434491163924437,76.57499999999999,6,0,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,4
0,31,98.05,3082.1,0.3129732458354367,96.315625,4,0,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,3
0,9,70.5,597.9,0.1258741258741259,59.79,1,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,35,94.55,3365.4,0.36630036630036633,93.48333333333333,4,1,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,3
0,2,19.65,38.8,0.09685230024213076,12.933333333333332,1,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,1
0,12,19.0,233.55,0.6,17.965384615384615,1,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,1
0,1,75.3,75.3,0.013106159895150722,37.65,2,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1
1,4,89.2,346.2,0.044345898004434586,69.24,3,1,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,1
0,1,19.0,19.0,0.05,9.5,1,1,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,1
0,3,20.0,61.7,0.14285714285714285,15.425,1,1,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,1
1,1,85.7,85.7,0.011534025374855825,42.85,2,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,1
0,52,63.25,3342.45,0.8093385214007782,63.06509433962264,4,0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,4
0,5,20.1,85.1,0.23696682464454974,14.183333333333332,1,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1
0,72,99.15,7422.1,0.7189216175736395,101.67260273972603,5,0,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,4
0,71,90.4,6668.05,0.7768052516411378,92.61180555555556,7,0,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,4
0,72,111.9,8071.05,0.6377325066430469,110.56232876712329,6,0,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,4
0,46,24.9,1174.8,1.776061776061776,24.995744680851065,1,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,3
0,63,83.5,5435.0,0.7455621301775148,84.921875,6,0,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,4
0,30,84.3,2438.6,0.3516998827667058,78.66451612903225,4,1,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,3
0,1,45.6,45.6,0.02145922746781116,22.8,1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,12,61.65,713.75,0.19154030327214686,54.90384615384615,4,1,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,1
0,16,54.85,916.15,0.2864816472694718,53.891176470588235,5,0,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,2
0,4,65.55,237.2,0.06010518407212622,47.44,3,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
0,51,90.35,4614.55,0.5582922824302134,88.74134615384615,3,0,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,4
0,65,20.4,1414.45,3.0373831775700935,21.43106060606061,1,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False,4
0,16,74.55,1170.5,0.21178027796161483,68.8529411764706,2,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,2
0,2,19.95,47.7,0.0954653937947494,15.9,1,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1
0,66,74.25,4859.25,0.8770764119601329,72.52611940298507,1,0,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,4
0,46,108.65,4903.2,0.41951664386684906,104.32340425531915,6,0,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,3
0,32,109.55,3608.0,0.28946178199909545,109.33333333333333,6,0,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,3
0,72,86.65,6094.25,0.8214489446662863,83.48287671232876,6,0,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,4
0,38,81.0,3084.9,0.4634146341463415,79.10000000000001,6,0,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,3
0,51,47.85,2356.75,1.0440122824974412,45.32211538461539,2,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,4
0,72,114.55,8306.05,0.6231068801384682,113.78150684931506,7,0,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,4
1,65,105.25,6786.4,0.611764705882353,102.82424242424241,5,0,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,4
0,9,29.95,248.95,0.29079159935379645,24.895,1,1,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,1
0,9,65.0,663.05,0.13636363636363635,66.30499999999999,5,0,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,1
0,66,20.55,1357.1,3.062645011600928,20.255223880597015,1,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,4
1,44,109.8,4860.35,0.39711191335740076,108.00777777777779,6,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,3
0,50,69.5,3418.2,0.7092198581560284,67.0235294117647,4,0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,4
0,15,48.85,631.4,0.3009027081243731,39.4625,1,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
0,8,25.25,186.3,0.3047619047619048,20.700000000000003,0,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1
1,66,102.85,6976.75,0.6355320173326914,104.13059701492537,5,0,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,False,4
0,57,87.55,4884.85,0.6437041219649916,84.22155172413794,4,1,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,4
0,7,78.55,522.95,0.08799497171590195,65.36875,2,1,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
1,10,34.55,362.6,0.2812939521800282,32.96363636363637,1,1,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,1
0,62,92.05,5755.8,0.6663084363245567,91.36190476190477,4,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,4
0,40,85.05,3355.65,0.46484601975595585,81.84512195121951,3,0,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,3
0,20,19.7,406.95,0.9661835748792271,19.378571428571426,1,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,2
0,7,20.0,137.6,0.3333333333333333,17.2,1,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,1
0,25,95.15,2395.7,0.26001040041601664,92.14230769230768,4,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,3
0,23,84.25,1968.1,0.2697947214076246,82.00416666666666,3,0,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2
1,66,104.6,6819.45,0.625,101.78283582089551,5,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,4
1,72,111.65,7943.45,0.6391478029294274,108.81438356164384,6,0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,4
1,49,90.05,4547.25,0.5381658429434377,90.945,3,0,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,4
1,43,110.75,4687.9,0.38478747203579416,106.54318181818181,6,1,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,3
0,46,55.0,2473.95,0.8214285714285714,52.63723404255319,2,0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
0,72,89.85,6562.9,0.7925151348376445,89.90273972602739,7,0,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,4
0,10,20.35,176.3,0.46838407494145196,16.027272727272727,1,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1
0,40,54.55,2236.2,0.7200720072007201,54.541463414634144,4,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,3
0,65,105.5,6985.65,0.6103286384976526,105.84318181818182,5,1,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,4
0,31,99.45,3109.9,0.3086112493777999,97.184375,5,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,3
0,68,70.9,4911.35,0.9457579972183587,71.17898550724638,5,0,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,4
1,56,104.55,5794.65,0.5305542396968261,101.66052631578947,5,0,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,True,4
0,10,85.25,855.3,0.11594202898550725,77.75454545454545,2,1,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,1
0,68,25.4,1620.2,2.5757575757575757,23.481159420289856,1,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,4
0,43,56.15,2499.3,0.752405949256343,56.80227272727273,2,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,3
0,1,89.55,89.55,0.011043622308117063,44.775,3,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,1
1,49,89.85,4287.2,0.5393505778756192,85.744,4,0,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,4
0,15,25.25,394.85,0.5714285714285714,24.678125,1,1,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,2
1,20,94.55,1899.65,0.20931449502878074,90.45952380952382,3,1,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,2
0,1,45.7,45.7,0.021413276231263382,22.85,1,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,1
0,50,69.65,3442.15,0.7077140835102618,67.49313725490197,4,0,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,4
1,2,89.5,161.5,0.022099447513812154,53.833333333333336,3,0,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,1
1,24,70.0,1732.6,0.3380281690140845,69.304,1,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
0,3,69.55,222.3,0.042523033309709427,55.575,1,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1
0,1,74.6,74.6,0.013227513227513229,37.3,2,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,1
0,35,20.1,655.3,1.6587677725118481,18.202777777777776,1,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,3
0,17,24.8,475.25,0.6589147286821705,26.40277777777778,1,0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,2
1,8,19.65,164.3,0.38740920096852305,18.255555555555556,1,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,1
0,10,95.1,865.1,0.10405827263267431,78.64545454545454,4,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,1
0,68,88.85,6132.7,0.756816917084029,88.87971014492753,7,0,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,4
0,45,78.8,3597.5,0.5639097744360902,78.20652173913044,6,0,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,3
0,2,19.85,35.9,0.09592326139088729,11.966666666666667,1,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,1
0,37,20.35,697.65,1.7330210772833723,18.35921052631579,1,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,3
0,4,24.25,96.05,0.15841584158415842,19.21,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,1
0,10,45.25,428.7,0.21621621621621623,38.97272727272727,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,1,20.05,20.05,0.047505938242280284,10.025,1,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,1
0,65,69.55,4459.15,0.9213323883770376,67.56287878787879,4,0,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,4
0,57,19.5,1167.6,2.7804878048780486,20.13103448275862,1,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,4
0,3,74.75,238.1,0.039603960396039604,59.525,2,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,1
0,2,69.65,145.15,0.028308563340410473,48.38333333333333,1,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1
0,49,30.2,1453.1,1.5705128205128205,29.061999999999998,1,1,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,4
0,4,45.65,191.05,0.0857449088960343,38.21,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,1
0,70,57.8,4039.3,1.1904761904761905,56.89154929577465,5,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,4
0,53,19.85,1039.45,2.541966426858513,19.249074074074073,1,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,4
0,53,25.55,1336.1,1.9962335216572504,24.74259259259259,1,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,4
0,1,75.05,75.05,0.013149243918474688,37.525,1,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,1
0,22,24.85,493.4,0.851063829787234,21.452173913043477,1,1,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,2
1,52,49.15,2550.9,1.036889332003988,48.130188679245286,3,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,4
1,65,110.35,7246.15,0.5837449483610239,109.7901515151515,6,0,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,4
0,48,24.55,1203.95,1.8786692759295498,24.570408163265306,1,0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,3
0,2,34.7,62.25,0.05602240896358543,20.75,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,1
0,3,107.95,313.6,0.027535566773749427,78.4,5,0,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,1
0,45,81.4,3775.85,0.5461165048543689,82.08369565217392,2,0,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
0,1,80.0,80.0,0.012345679012345678,40.0,2,0,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,1
0,61,73.8,4616.05,0.8155080213903744,74.45241935483871,5,0,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,4
0,3,64.4,195.65,0.04587155963302752,48.9125,4,1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,1
1,40,103.75,4188.4,0.3818615751789976,102.1560975609756,5,0,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,False,3
0,1,71.1,71.1,0.013869625520110958,35.55,1,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,1,49.9,49.9,0.019646365422396856,24.95,2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,1
0,51,24.6,1266.4,1.9921875,24.353846153846156,1,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,4
1,2,49.25,91.1,0.03980099502487562,30.366666666666664,2,1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,1
0,52,30.1,1623.4,1.6720257234726688,30.630188679245286,1,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,4
0,51,83.4,4149.45,0.6042654028436019,79.79711538461538,2,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4
0,1,20.45,20.45,0.046620046620046623,10.225,1,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,1
0,31,75.25,2344.5,0.4065573770491803,73.265625,5,0,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,3
0,47,20.55,1013.05,2.1809744779582365,21.105208333333334,1,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,3
0,3,75.1,270.7,0.03942181340341656,67.675,1,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,1
1,22,20.05,417.0,1.0451306413301662,18.130434782608695,1,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,2
0,1,20.65,20.65,0.046189376443418015,10.325,1,1,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,1
0,72,85.15,6316.2,0.8357515960533952,86.52328767123288,6,0,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,4
0,3,50.15,168.15,0.05865102639296188,42.0375,2,1,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,1
1,47,84.95,4018.05,0.5468295520651542,83.70937500000001,3,0,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,3
0,72,66.5,4811.6,1.0666666666666667,65.9123287671233,4,0,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False,4
0,66,63.3,4189.7,1.026438569206843,62.53283582089552,3,0,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,4
0,35,83.15,2848.45,0.41592394533571003,79.1236111111111,2,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,3
0,29,84.9,2516.2,0.3376018626309662,83.87333333333332,2,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,3
0,2,20.55,33.6,0.09280742459396751,11.200000000000001,1,1,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,1
0,4,49.25,208.45,0.07960199004975124,41.69,2,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,25,79.85,2015.35,0.30921459492888065,77.51346153846154,3,1,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,3
0,65,59.6,3739.8,1.0726072607260726,56.663636363636364,4,0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,4
1,27,104.65,2964.0,0.25556081400851866,105.85714285714286,5,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,3
0,29,75.3,2263.4,0.38007863695937094,75.44666666666667,2,1,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,3
0,29,80.1,2211.8,0.35758323057953145,73.72666666666667,5,0,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,3
0,1,19.55,19.55,0.048661800486618,9.775,1,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,1
0,20,81.0,1683.7,0.24390243902439024,80.17619047619048,3,1,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,2
0,58,24.7,1519.0,2.2568093385214008,25.74576271186441,1,0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False,4
